index,word,frequency
101458,kickback,47
101457,sniper,47
101456,tasted,47
101455,scarecrow,47
101454,eternally,47
101453,plaques,47
101452,naturally,47
101451,spaces,47
101450,harbor,47
101449,roast,47
101448,stomping,47
101447,learnt,47
101446,occasion,47
101445,consume,47
101444,tackle,47
101443,shawn,47
101442,smackin,46
101441,veil,46
101440,nada,46
101439,baked,46
101438,simmer,46
101437,income,46
101436,beaten,46
101435,colt,46
101434,nubian,46
101433,christians,46
101432,dressin,46
101431,clicks,46
101430,holly,46
101429,doper,46
101428,muhammad,46
101427,batter,46
101426,undress,46
101425,pirate,46
101424,interview,46
101423,dui,46
101422,gza,46
101421,ashanti,46
101420,oxygen,46
101419,concept,46
101418,officially,46
101417,followin,46
101416,stomped,46
101415,errbody,46
101414,mase,46
101413,tradition,46
101412,stoop,46
101411,insides,46
101410,qb,46
101409,getta,46
101408,kidnap,46
101407,fixing,46
101406,midget,46
101405,global,46
101404,cater,46
101403,fbi,46
101402,blacker,46
101401,gripping,46
101400,lef,46
101399,squeezin,46
101398,corpse,46
101397,patrol,46
101396,stan,46
101395,deserved,46
101394,captured,46
101393,guh,46
101392,philosophy,46
101391,rubbing,46
101390,jurassic,46
101389,auto,46
101388,goldie,46
101387,wilson,46
101386,anna,46
101385,gloria,46
101384,messy,46
101383,europe,46
101382,ransom,46
101381,brightest,46
101380,kurt,46
101379,boomerang,46
101378,lordy,46
101377,rehab,46
101376,seduction,46
101375,kryptonite,46
101374,ks,46
101373,probly,46
101372,void,46
101371,arena,46
101370,preachin,46
101369,crunch,46
101368,la-la-la,46
101367,opening,46
101366,yeezy,46
101365,lamar,46
101364,cube],46
101363,furious,46
101362,pots,46
101361,deeply,46
101360,february,46
101359,bobbin,46
101358,pleased,46
101357,poles,46
101356,struggles,46
101355,kneel,46
101354,makers,46
101353,bawl,45
101352,swaying,45
101351,vanish,45
101350,beverly,45
101349,dames,45
101348,choosing,45
101347,scratchin,45
101346,reads,45
101345,legends,45
101344,92,45
101343,headlines,45
101342,spun,45
101341,highways,45
101340,length,45
101339,bes,45
101338,mere,45
101337,organize,45
101336,vapors,45
101335,nore,45
101334,hunting,45
101333,el-p,45
101332,educated,45
101331,hurr,45
101330,hahahaha,45
101329,bends,45
101328,metaphor,45
101327,bankhead,45
101326,cypher,45
101325,1,45
101324,puffy,45
101323,entered,45
101322,fashioned,45
101321,dreamers,45
101320,killaz,45
101319,playaz,45
101318,streak,45
101317,slanging,45
101316,bluebird,45
101315,woy,45
101314,unlike,45
101313,slammed,45
101312,richie,45
101311,nicole,45
101310,gained,45
101309,g],45
101308,lasting,45
101307,rev,45
101306,stutter,45
101305,restaurant,45
101304,substitute,45
101303,fruits,45
101302,data,45
101301,pretender,45
101300,signin,45
101299,khalifa,45
101298,nikki,45
101297,ahhhh,45
101296,roy,45
101295,sailed,45
101294,sabotage,45
101293,affect,45
101292,lollipop,45
101291,countdown,45
101290,shoots,45
101289,blackness,45
101288,assholes,45
101287,murders,45
101286,heap,45
101285,pinch,45
101284,cipher,45
101283,dragged,45
101282,illusions,45
101281,agony,45
101280,ronnie,45
101279,marshall,45
101278,current,45
101277,susie,45
101276,looka,45
101275,belief,45
101274,prick,45
101273,condoms,45
101272,comma,45
101271,ramble,45
101270,sis,45
101269,monkeys,45
101268,beater,45
101267,links,45
101266,heidi,45
101265,rainbows,45
101264,snaps,45
101263,shaken,45
101262,mothafucker,45
101261,dunk,45
101260,washing,44
101259,variations,44
101258,feared,44
101257,barkin,44
101256,despise,44
101255,barbecue,44
101254,repeating,44
101253,niggasll,44
101252,gunshot,44
101251,trenches,44
101250,dolo,44
101249,joking,44
101248,magnolia,44
101247,choosin,44
101246,cosmic,44
101245,[kool,44
101244,claimed,44
101243,joro,44
101242,pedigree,44
101241,barber,44
101240,intelligence,44
101239,dimension,44
101238,slicker,44
101237,turbo,44
101236,european,44
101235,paw,44
101234,lurking,44
101233,sparkin,44
101232,treatin,44
101231,shitll,44
101230,nickname,44
101229,guessed,44
101228,virus,44
101227,mutherfuckin,44
101226,zulu,44
101225,warmer,44
101224,knack,44
101223,awww,44
101222,8th,44
101221,attracted,44
101220,jackpot,44
101219,violin,44
101218,pointin,44
101217,808,44
101216,tossin,44
101215,smelled,44
101214,saga,44
101213,twang,44
101212,conceal,44
101211,rida,44
101210,switchboard,44
101209,ambitions,44
101208,beaches,44
101207,monch,44
101206,blurry,44
101205,touches,44
101204,childs,44
101203,benjamins,44
101202,[bun,44
101201,subliminal,44
101200,mat,44
101199,capable,44
101198,reminder,44
101197,ooooo,44
101196,cement,44
101195,35,44
101194,camila,44
101193,my-y,44
101192,b-boys,44
101191,ditto,44
101190,bogus,44
101189,f-ck,44
101188,phoenix,44
101187,resume,44
101186,sorrows,44
101185,acted,44
101184,seize,44
101183,rambo,44
101182,howling,44
101181,selection,44
101180,sluts,44
101179,mystic,44
101178,fetch,44
101177,protected,44
101176,macs,44
101175,gig,44
101174,machines,44
101173,breezy,44
101172,nest,44
101171,serch,44
101170,haunting,44
101169,opera,44
101168,stunts,44
101167,opinions,44
101166,swoop,44
101165,fridge,44
101164,rudeboy,44
101163,eightball,44
101162,depressed,44
101161,[unverified],44
101160,allen,44
101159,esta,44
101158,intuition,44
101157,leaned,44
101156,hired,44
101155,cinnamon,44
101154,commin,44
101153,yappin,44
101152,unfamiliar,44
101151,endin,44
101150,tiimmy,44
101149,gutfest,43
101148,slugger,43
101147,postcard,43
101146,unhappy,43
101145,author,43
101144,lotion,43
101143,losses,43
101142,stung,43
101141,japanese,43
101140,xo,43
101139,excite,43
101138,sera,43
101137,caviar,43
101136,muggin,43
101135,mes,43
101134,spoiled,43
101133,tow,43
101132,pane,43
101131,[wise,43
101130,convoy,43
101129,taker,43
101128,eighth,43
101127,mound,43
101126,auntie,43
101125,elementary,43
101124,goodie,43
101123,perm,43
101122,stations,43
101121,shave,43
101120,odb,43
101119,justify,43
101118,wildflower,43
101117,tilt,43
101116,godfather,43
101115,tighten,43
101114,bagged,43
101113,compass,43
101112,kettle,43
101111,ross],43
101110,phillies,43
101109,bub,43
101108,seventh,43
101107,40s,43
101106,robbing,43
101105,offend,43
101104,marcus,43
101103,sewed,43
101102,delicious,43
101101,thumbs,43
101100,sewn,43
101099,borderline,43
101098,katie,43
101097,goody,43
101096,google,43
101095,gd,43
101094,forms,43
101093,doggs,43
101092,bakin,43
101091,unlock,43
101090,strongest,43
101089,wylin,43
101088,dreamt,43
101087,richest,43
101086,punish,43
101085,clientele,43
101084,serial,43
101083,oiler,43
101082,realness,43
101081,meh,43
101080,childrens,43
101079,poets,43
101078,destroyed,43
101077,caring,43
101076,medal,43
101075,desperation,43
101074,skank,43
101073,anatomy,43
101072,jolly,43
101071,armageddon,43
101070,peanut,43
101069,[talib,43
101068,peeped,43
101067,mamacita,43
101066,marie,43
101065,cleaner,43
101064,cuddle,43
101063,appearance,43
101062,choking,43
101061,individuals,43
101060,sideline,43
101059,expert,43
101058,apples,43
101057,wannabe,43
101056,rented,43
101055,uncles,43
101054,kweli],43
101053,quiero,43
101052,cheaper,43
101051,textin,43
101050,fuk,43
101049,invitation,43
101048,hatas,43
101047,rendezvous,43
101046,raped,43
101045,moanin,43
101044,crows,43
101043,tent,43
101042,waiter,43
101041,commitment,43
101040,mixin,43
101039,chimney,43
101038,domino,43
101037,signal,43
101036,freezing,43
101035,subway,43
101034,scopin,43
101033,nuclear,43
101032,accepted,43
101031,incomplete,43
101030,doubted,42
101029,launch,42
101028,rump,42
101027,jerusalem,42
101026,consequence,42
101025,2getha,42
101024,indiana,42
101023,samples,42
101022,fanta,42
101021,clark,42
101020,dna,42
101019,buff,42
101018,sprayin,42
101017,evolution,42
101016,explained,42
101015,buckwild,42
101014,fled,42
101013,closely,42
101012,henry,42
101011,hopeful,42
101010,nooo,42
101009,stadium,42
101008,peek,42
101007,dmx,42
101006,bitchs,42
101005,plumpy,42
101004,hint,42
101003,passport,42
101002,spaghetti,42
101001,spank,42
101000,extended,42
100999,anybodys,42
100998,pathetic,42
100997,frontier,42
100996,bargain,42
100995,pumpkin,42
100994,slamming,42
100993,multiple,42
100992,swangin,42
100991,logo,42
100990,lush,42
100989,bonafide,42
100988,intention,42
100987,coated,42
100986,afar,42
100985,eagles,42
100984,intelligent],42
100983,honeysuckle,42
100982,downfall,42
100981,stamina,42
100980,lingers,42
100979,cardboard,42
100978,[devin],42
100977,whatd,42
100976,cartier,42
100975,noble,42
100974,tees,42
100973,kingpin,42
100972,memba,42
100971,yeaah,42
100970,malik,42
100969,strippin,42
100968,dresses,42
100967,port,42
100966,bethlehem,42
100965,pussyole,42
100964,miserable,42
100963,fairytale,42
100962,radios,42
100961,races,42
100960,bodyguard,42
100959,stead,42
100958,bending,42
100957,alibi,42
100956,danze],42
100955,followers,42
100954,webbie,42
100953,erased,42
100952,wealthy,42
100951,cau,42
100950,manny,42
100949,courts,42
100948,crisp,42
100947,gg,42
100946,deja,42
100945,spider,42
100944,yak,42
100943,thai,42
100942,demonstrate,42
100941,ar,42
100940,sto,42
100939,lifestyles,42
100938,absence,42
100937,pyramids,42
100936,bruises,42
100935,arkansas,42
100934,casting,42
100933,mustang,42
100932,impression,42
100931,bolt,42
100930,woe,42
100929,bikinis,42
100928,cloth,42
100927,nicest,42
100926,lasted,42
100925,liars,42
100924,maine,42
100923,plannin,42
100922,soundtrack,42
100921,jumpman,42
100920,fright,42
100919,divorce,42
100918,presidential,42
100917,totin,42
100916,greek,41
100915,dontcha,41
100914,encore,41
100913,freely,41
100912,caged,41
100911,nile,41
100910,lebron,41
100909,sadat,41
100908,chaser,41
100907,prone,41
100906,rails,41
100905,pattern,41
100904,anti,41
100903,carl,41
100902,naive,41
100901,marble,41
100900,glisten,41
100899,insist,41
100898,denial,41
100897,surgery,41
100896,helluva,41
100895,dab,41
100894,rubble,41
100893,ladys,41
100892,cs,41
100891,stashed,41
100890,shoutin,41
100889,gaye,41
100888,it-it,41
100887,sleepless,41
100886,vex,41
100885,underdog,41
100884,wonderland,41
100883,380,41
100882,[pimp,41
100881,deez,41
100880,rollers,41
100879,missile,41
100878,tenderness,41
100877,pressures,41
100876,steele,41
100875,crashin,41
100874,recording,41
100873,[q-tip],41
100872,dancers,41
100871,lawd,41
100870,prophets,41
100869,taped,41
100868,toc,41
100867,confusing,41
100866,abortion,41
100865,meditate,41
100864,cleared,41
100863,punishment,41
100862,hallways,41
100861,fortress,41
100860,successful,41
100859,warnin,41
100858,vocabulary,41
100857,pontiac,41
100856,oldest,41
100855,oc,41
100854,billionaire,41
100853,layed,41
100852,rhymer,41
100851,womanizer,41
100850,verbs,41
100849,rhythms,41
100848,buns,41
100847,akil,41
100846,arguing,41
100845,outa,41
100844,sweats,41
100843,transform,41
100842,flashy,41
100841,drive-by,41
100840,efx,41
100839,janet,41
100838,producer,41
100837,raze,41
100836,possess,41
100835,futuristic,41
100834,scholar,41
100833,awards,41
100832,splatter,41
100831,toxic,41
100830,loads,41
100829,smoker,41
100828,scissors,41
100827,division,41
100826,reside,41
100825,crotch,41
100824,chilly,41
100823,washington,41
100822,fatty,41
100821,handlin,41
100820,neglect,41
100819,meetin,41
100818,360,41
100817,blush,41
100816,squeal,41
100815,undastand,41
100814,taboo,41
100813,partna,41
100812,details,41
100811,hodgy,41
100810,wheat,41
100809,parted,41
100808,kitten,41
100807,dizzee,41
100806,witnesses,41
100805,felon,41
100804,hollows,40
100803,ankles,40
100802,actors,40
100801,images,40
100800,crankin,40
100799,banned,40
100798,skit,40
100797,motherfuckas,40
100796,craps,40
100795,missions,40
100794,[culture,40
100793,splittin,40
100792,crisis,40
100791,sperm,40
100790,underwear,40
100789,metaphors,40
100788,highness,40
100787,adapt,40
100786,5-Apr,40
100785,niqqa,40
100784,freshest,40
100783,badman,40
100782,unite,40
100781,abused,40
100780,guwop,40
100779,ras,40
100778,frisco,40
100777,bahm,40
100776,soccer,40
100775,singing],40
100774,snapped,40
100773,slaughterhouse,40
100772,sidewalks,40
100771,deaths,40
100770,bezel,40
100769,nothins,40
100768,storys,40
100767,owed,40
100766,robbers,40
100765,responsible,40
100764,bitch-ass,40
100763,prostitute,40
100762,layzie,40
100761,foo,40
100760,eden,40
100759,banged,40
100758,confrontation,40
100757,snub,40
100756,delay,40
100755,punched,40
100754,1x,40
100753,hitch,40
100752,motherfking,40
100751,karats,40
100750,jamar,40
100749,safely,40
100748,diva,40
100747,trance,40
100746,cautious,40
100745,intended,40
100744,jaded,40
100743,bangers,40
100742,inclined,40
100741,blueprint,40
100740,geek,40
100739,collard,40
100738,plotting,40
100737,humanity,40
100736,tres,40
100735,j],40
100734,herbalz,40
100733,deville,40
100732,russell,40
100731,slot,40
100730,pics,40
100729,hotties,40
100728,kilos,40
100727,grabbing,40
100726,bombay,40
100725,geeked,40
100724,confetti,40
100723,ooh-ooh,40
100722,epmd,40
100721,everythang,40
100720,brews,40
100719,jonesin,40
100718,asylum,40
100717,lakers,40
100716,everythin,40
100715,relaxin,40
100714,whoah,40
100713,[redman],40
100712,zipper,40
100711,raah,40
100710,radical,40
100709,caper,40
100708,foreplay,40
100707,fantasize,40
100706,prop,40
100705,rib,40
100704,bigga,40
100703,villains,40
100702,spades,40
100701,spade,40
100700,rapture,40
100699,fitting,40
100698,mags,40
100697,underwater,40
100696,remote,40
100695,limbs,40
100694,neo,40
100693,whisperin,40
100692,dirrty,40
100691,territory,40
100690,curtis,40
100689,grapes,40
100688,alla,40
100687,trooper,40
100686,feature,40
100685,jennifer,40
100684,daddies,40
100683,branch,40
100682,[pete,40
100681,cinco,40
100680,maximum,40
100679,shaker,40
100678,disperse,39
100677,throats,39
100676,unkind,39
100675,eyez,39
100674,dearly,39
100673,homeys,39
100672,evry,39
100671,fu,39
100670,poisonous,39
100669,evident,39
100668,argument,39
100667,[serch],39
100666,probation,39
100665,monroe,39
100664,superficial,39
100663,skynyrd,39
100662,stump,39
100661,stuntman,39
100660,shaky,39
100659,crippled,39
100658,crops,39
100657,lightening,39
100656,writes,39
100655,10s,39
100654,worker,39
100653,yg,39
100652,piper,39
100651,d12,39
100650,shapes,39
100649,crates,39
100648,genocide,39
100647,dapper,39
100646,28,39
100645,planning,39
100644,naps,39
100643,companion,39
100642,forgives,39
100641,daydream,39
100640,kinfolk,39
100639,fetish,39
100638,deposit,39
100637,audi,39
100636,agent,39
100635,blamed,39
100634,[grand,39
100633,milky,39
100632,smashin,39
100631,hittas,39
100630,taliban,39
100629,leadin,39
100628,whirlwind,39
100627,dray,39
100626,comic,39
100625,rosie,39
100624,contagious,39
100623,nows,39
100622,rougher,39
100621,bankroll,39
100620,beretta,39
100619,waltz,39
100618,gully,39
100617,sparrow,39
100616,chrous,39
100615,recollect,39
100614,leaking,39
100613,aches,39
100612,northside,39
100611,dupri,39
100610,penalty,39
100609,grabs,39
100608,peer,39
100607,celebratin,39
100606,judged,39
100605,neat,39
100604,caramel,39
100603,amateur,39
100602,whove,39
100601,[billy,39
100600,mice,39
100599,acknowledge,39
100598,jacuzzi,39
100597,jars,39
100596,br,39
100595,achin,39
100594,gwola,39
100593,stale,39
100592,sparked,39
100591,blac,39
100590,shitted,39
100589,homegirl,39
100588,sown,39
100587,witty,39
100586,punching,39
100585,quitter,39
100584,vuitton,39
100583,thurr,39
100582,cowgirl,39
100581,hauled,39
100580,conflict,39
100579,haw,39
100578,karl,39
100577,thumpin,39
100576,cherokee,39
100575,ooooooh,39
100574,circumstances,39
100573,memo,39
100572,zones,39
100571,clone,39
100570,vu,39
100569,glorious,39
100568,entourage,39
100567,brian,39
100566,baggy,39
100565,stitch,39
100564,prowl,39
100563,marked,39
100562,liberty,39
100561,blinking,39
100560,beenie,39
100559,dull,39
100558,illuminati,39
100557,grub,38
100556,grym,38
100555,factor,38
100554,clarity,38
100553,you-,38
100552,0,38
100551,carve,38
100550,reggie,38
100549,possessed,38
100548,spits,38
100547,oz,38
100546,galang,38
100545,diana,38
100544,daisies,38
100543,cassidy,38
100542,devoted,38
100541,refugee,38
100540,heavily,38
100539,slowed,38
100538,wo,38
100537,studied,38
100536,gunned,38
100535,sportin,38
100534,spree,38
100533,gallon,38
100532,visual,38
100531,forsake,38
100530,chubby,38
100529,por,38
100528,obstacles,38
100527,weeded,38
100526,interior,38
100525,pigeons,38
100524,michigan,38
100523,frightened,38
100522,vehicle,38
100521,fireflies,38
100520,daytime,38
100519,scripture,38
100518,cuffed,38
100517,skeleton,38
100516,benzes,38
100515,landlord,38
100514,laces,38
100513,sinnin,38
100512,yippie,38
100511,sec,38
100510,crocodile,38
100509,fret,38
100508,operator,38
100507,bendin,38
100506,belts,38
100505,nba,38
100504,numba,38
100503,hazel,38
100502,twerkin,38
100501,confident,38
100500,chatter,38
100499,ferris,38
100498,term,38
100497,beats],38
100496,chali,38
100495,na-na,38
100494,january,38
100493,edition,38
100492,awaken,38
100491,tecs,38
100490,senorita,38
100489,fulla,38
100488,levee,38
100487,conclusion,38
100486,yoing,38
100485,fishes,38
100484,speechless,38
100483,ferocious,38
100482,swishers,38
100481,specially,38
100480,humans,38
100479,trapper,38
100478,rally,38
100477,chopping,38
100476,travels,38
100475,smashing,38
100474,aces,38
100473,bracelet,38
100472,frustration,38
100471,someplace,38
100470,structure,38
100469,swears,38
100468,grasp,38
100467,slate,38
100466,anticipating,38
100465,suspicious,38
100464,surry,38
100463,pissing,38
100462,32,38
100461,impact,38
100460,wool,38
100459,bubblegum,38
100458,clues,38
100457,six-pack,38
100456,medical,38
100455,masquerade,38
100454,baggin,38
